date,product_id,units_sold,unit_price,current_stock,lead_time_days
2025-01-01,D-418 Bluetooth Buds,51,2499,3175,14
2025-01-02,D-418 Bluetooth Buds,38,2499,3175,14
2025-01-03,D-418 Bluetooth Buds,37,2499,3175,14
2025-01-04,D-418 Bluetooth Buds,41,2499,3175,14
2025-01-05,D-418 Bluetooth Buds,52,2499,3175,14
2025-01-06,D-418 Bluetooth Buds,59,2499,3175,14
2025-01-07,D-418 Bluetooth Buds,60,2499,3175,14
2025-01-08,D-418 Bluetooth Buds,60,2499,3175,14
2025-01-09,D-418 Bluetooth Buds,38,2499,3175,14
2025-01-10,D-418 Bluetooth Buds,40,2499,3175,14
2025-01-11,D-418 Bluetooth Buds,46,2499,3175,14
2025-01-12,D-418 Bluetooth Buds,74,2499,3175,14
2025-01-13,D-418 Bluetooth Buds,78,2499,3175,14
2025-01-14,D-418 Bluetooth Buds,69,2499,3175,14
2025-01-15,D-418 Bluetooth Buds,58,2499,3175,14
2025-01-16,D-418 Bluetooth Buds,65,2499,3175,14
2025-01-17,D-418 Bluetooth Buds,81,2499,3175,14
2025-01-18,D-418 Bluetooth Buds,94,2499,3175,14
2025-01-19,D-418 Bluetooth Buds,64,2499,3175,14
2025-01-20,D-418 Bluetooth Buds,78,2499,3175,14
2025-01-21,D-418 Bluetooth Buds,83,2499,3175,14
2025-01-22,D-418 Bluetooth Buds,68,2499,3175,14
2025-01-23,D-418 Bluetooth Buds,53,2499,3175,14
2025-01-24,D-418 Bluetooth Buds,45,2499,3175,14
2025-01-25,D-418 Bluetooth Buds,37,2499,3175,14
2025-01-26,D-418 Bluetooth Buds,56,2499,3175,14
2025-01-27,D-418 Bluetooth Buds,63,2499,3175,14
2025-01-28,D-418 Bluetooth Buds,96,2499,3175,14
2025-01-29,D-418 Bluetooth Buds,80,2499,3175,14
2025-01-30,D-418 Bluetooth Buds,56,2499,3175,14
2025-01-31,D-418 Bluetooth Buds,34,2499,3175,14
2025-02-01,D-418 Bluetooth Buds,45,2499,3175,14
2025-02-02,D-418 Bluetooth Buds,60,2499,3175,14
2025-02-03,D-418 Bluetooth Buds,79,2499,3175,14
2025-02-04,D-418 Bluetooth Buds,81,2499,3175,14
2025-02-05,D-418 Bluetooth Buds,76,2499,3175,14
2025-02-06,D-418 Bluetooth Buds,51,2499,3175,14
2025-02-07,D-418 Bluetooth Buds,46,2499,3175,14
2025-02-08,D-418 Bluetooth Buds,48,2499,3175,14
2025-02-09,D-418 Bluetooth Buds,62,2499,3175,14
2025-02-10,D-418 Bluetooth Buds,81,2499,3175,14
2025-02-11,D-418 Bluetooth Buds,82,2499,3175,14
2025-02-12,D-418 Bluetooth Buds,82,2499,3175,14
2025-02-13,D-418 Bluetooth Buds,54,2499,3175,14
2025-02-14,D-418 Bluetooth Buds,45,2499,3175,14
2025-02-15,D-418 Bluetooth Buds,46,2499,3175,14
2025-02-16,D-418 Bluetooth Buds,55,2499,3175,14
2025-02-17,D-418 Bluetooth Buds,95,2499,3175,14
2025-02-18,D-418 Bluetooth Buds,79,2499,3175,14
2025-02-19,D-418 Bluetooth Buds,85,2499,3175,14
2025-02-20,D-418 Bluetooth Buds,61,2499,3175,14
2025-02-21,D-418 Bluetooth Buds,36,2499,3175,14
2025-02-22,D-418 Bluetooth Buds,45,2499,3175,14
2025-02-23,D-418 Bluetooth Buds,66,2499,3175,14
2025-02-24,D-418 Bluetooth Buds,81,2499,3175,14
2025-02-25,D-418 Bluetooth Buds,82,2499,3175,14
2025-02-26,D-418 Bluetooth Buds,90,2499,3175,14
2025-02-27,D-418 Bluetooth Buds,59,2499,3175,14
2025-02-28,D-418 Bluetooth Buds,50,2499,3175,14
2025-03-01,D-418 Bluetooth Buds,50,2499,3175,14
2025-03-02,D-418 Bluetooth Buds,76,2499,3175,14
2025-03-03,D-418 Bluetooth Buds,86,2499,3175,14
2025-03-04,D-418 Bluetooth Buds,99,2499,3175,14
2025-03-05,D-418 Bluetooth Buds,92,2499,3175,14
2025-03-06,D-418 Bluetooth Buds,64,2499,3175,14
2025-03-07,D-418 Bluetooth Buds,47,2499,3175,14
2025-03-08,D-418 Bluetooth Buds,48,2499,3175,14
2025-03-09,D-418 Bluetooth Buds,78,2499,3175,14
2025-03-10,D-418 Bluetooth Buds,103,2499,3175,14
2025-03-11,D-418 Bluetooth Buds,101,2499,3175,14
2025-03-12,D-418 Bluetooth Buds,82,2499,3175,14
2025-03-13,D-418 Bluetooth Buds,71,2499,3175,14
2025-03-14,D-418 Bluetooth Buds,68,2499,3175,14
2025-03-15,D-418 Bluetooth Buds,56,2499,3175,14
2025-03-16,D-418 Bluetooth Buds,84,2499,3175,14
2025-03-17,D-418 Bluetooth Buds,108,2499,3175,14
2025-03-18,D-418 Bluetooth Buds,76,2499,3175,14
2025-03-19,D-418 Bluetooth Buds,96,2499,3175,14
2025-03-20,D-418 Bluetooth Buds,64,2499,3175,14
2025-03-21,D-418 Bluetooth Buds,64,2499,3175,14
2025-03-22,D-418 Bluetooth Buds,59,2499,3175,14
2025-03-23,D-418 Bluetooth Buds,76,2499,3175,14
2025-03-24,D-418 Bluetooth Buds,105,2499,3175,14
2025-03-25,D-418 Bluetooth Buds,116,2499,3175,14
2025-03-26,D-418 Bluetooth Buds,92,2499,3175,14
2025-03-27,D-418 Bluetooth Buds,73,2499,3175,14
2025-03-28,D-418 Bluetooth Buds,48,2499,3175,14
2025-03-29,D-418 Bluetooth Buds,62,2499,3175,14
2025-03-30,D-418 Bluetooth Buds,96,2499,3175,14
2025-03-31,D-418 Bluetooth Buds,139,2499,3175,14
2025-04-01,D-418 Bluetooth Buds,129,2499,3175,14
2025-04-02,D-418 Bluetooth Buds,106,2499,3175,14
2025-04-03,D-418 Bluetooth Buds,87,2499,3175,14
2025-04-04,D-418 Bluetooth Buds,67,2499,3175,14
2025-04-05,D-418 Bluetooth Buds,212,2499,3175,14
2025-04-06,D-418 Bluetooth Buds,277,2499,3175,14
2025-04-07,D-418 Bluetooth Buds,309,2499,3175,14
2025-04-08,D-418 Bluetooth Buds,128,2499,3175,14
2025-04-09,D-418 Bluetooth Buds,110,2499,3175,14
2025-04-10,D-418 Bluetooth Buds,82,2499,3175,14
2025-04-11,D-418 Bluetooth Buds,63,2499,3175,14
2025-04-12,D-418 Bluetooth Buds,62,2499,3175,14
2025-04-13,D-418 Bluetooth Buds,71,2499,3175,14
2025-04-14,D-418 Bluetooth Buds,112,2499,3175,14
2025-04-15,D-418 Bluetooth Buds,98,2499,3175,14
2025-04-16,D-418 Bluetooth Buds,112,2499,3175,14
2025-04-17,D-418 Bluetooth Buds,82,2499,3175,14
2025-04-18,D-418 Bluetooth Buds,51,2499,3175,14
2025-04-19,D-418 Bluetooth Buds,77,2499,3175,14
2025-04-20,D-418 Bluetooth Buds,109,2499,3175,14
2025-04-21,D-418 Bluetooth Buds,128,2499,3175,14
2025-04-22,D-418 Bluetooth Buds,160,2499,3175,14
2025-04-23,D-418 Bluetooth Buds,141,2499,3175,14
2025-04-24,D-418 Bluetooth Buds,73,2499,3175,14
2025-04-25,D-418 Bluetooth Buds,75,2499,3175,14
2025-04-26,D-418 Bluetooth Buds,78,2499,3175,14
2025-04-27,D-418 Bluetooth Buds,107,2499,3175,14
2025-04-28,D-418 Bluetooth Buds,145,2499,3175,14
2025-04-29,D-418 Bluetooth Buds,126,2499,3175,14
2025-04-30,D-418 Bluetooth Buds,111,2499,3175,14
2025-05-01,D-418 Bluetooth Buds,79,2499,3175,14
2025-05-02,D-418 Bluetooth Buds,63,2499,3175,14
2025-05-03,D-418 Bluetooth Buds,75,2499,3175,14
2025-05-04,D-418 Bluetooth Buds,87,2499,3175,14
2025-05-05,D-418 Bluetooth Buds,118,2499,3175,14
2025-05-06,D-418 Bluetooth Buds,152,2499,3175,14
2025-05-07,D-418 Bluetooth Buds,122,2499,3175,14
2025-05-08,D-418 Bluetooth Buds,95,2499,3175,14
2025-05-09,D-418 Bluetooth Buds,55,2499,3175,14
2025-05-10,D-418 Bluetooth Buds,71,2499,3175,14
2025-05-11,D-418 Bluetooth Buds,101,2499,3175,14
2025-05-12,D-418 Bluetooth Buds,139,2499,3175,14
2025-05-13,D-418 Bluetooth Buds,136,2499,3175,14
2025-05-14,D-418 Bluetooth Buds,140,2499,3175,14
2025-05-15,D-418 Bluetooth Buds,93,2499,3175,14
2025-05-16,D-418 Bluetooth Buds,73,2499,3175,14
2025-05-17,D-418 Bluetooth Buds,81,2499,3175,14
2025-05-18,D-418 Bluetooth Buds,121,2499,3175,14
2025-05-19,D-418 Bluetooth Buds,134,2499,3175,14
2025-05-20,D-418 Bluetooth Buds,170,2499,3175,14
2025-05-21,D-418 Bluetooth Buds,136,2499,3175,14
2025-05-22,D-418 Bluetooth Buds,97,2499,3175,14
2025-05-23,D-418 Bluetooth Buds,75,2499,3175,14
2025-05-24,D-418 Bluetooth Buds,87,2499,3175,14
2025-05-25,D-418 Bluetooth Buds,127,2499,3175,14
2025-05-26,D-418 Bluetooth Buds,161,2499,3175,14
2025-05-27,D-418 Bluetooth Buds,160,2499,3175,14
2025-05-28,D-418 Bluetooth Buds,146,2499,3175,14
2025-05-29,D-418 Bluetooth Buds,99,2499,3175,14
2025-05-30,D-418 Bluetooth Buds,87,2499,3175,14
2025-05-31,D-418 Bluetooth Buds,84,2499,3175,14
2025-06-01,D-418 Bluetooth Buds,87,2499,3175,14
2025-06-02,D-418 Bluetooth Buds,171,2499,3175,14
2025-06-03,D-418 Bluetooth Buds,158,2499,3175,14
2025-06-04,D-418 Bluetooth Buds,115,2499,3175,14
2025-06-05,D-418 Bluetooth Buds,97,2499,3175,14
2025-06-06,D-418 Bluetooth Buds,69,2499,3175,14
2025-06-07,D-418 Bluetooth Buds,107,2499,3175,14
2025-06-08,D-418 Bluetooth Buds,124,2499,3175,14
2025-06-09,D-418 Bluetooth Buds,122,2499,3175,14
2025-06-10,D-418 Bluetooth Buds,168,2499,3175,14
2025-06-11,D-418 Bluetooth Buds,129,2499,3175,14
2025-06-12,D-418 Bluetooth Buds,123,2499,3175,14
2025-06-13,D-418 Bluetooth Buds,68,2499,3175,14
2025-06-14,D-418 Bluetooth Buds,63,2499,3175,14
2025-06-15,D-418 Bluetooth Buds,120,2499,3175,14
2025-06-16,D-418 Bluetooth Buds,145,2499,3175,14
2025-06-17,D-418 Bluetooth Buds,152,2499,3175,14
2025-06-18,D-418 Bluetooth Buds,102,2499,3175,14
2025-06-19,D-418 Bluetooth Buds,106,2499,3175,14
2025-06-20,D-418 Bluetooth Buds,95,2499,3175,14
2025-06-21,D-418 Bluetooth Buds,67,2499,3175,14
2025-06-22,D-418 Bluetooth Buds,137,2499,3175,14
2025-06-23,D-418 Bluetooth Buds,142,2499,3175,14
2025-06-24,D-418 Bluetooth Buds,206,2499,3175,14
2025-06-25,D-418 Bluetooth Buds,146,2499,3175,14
2025-06-26,D-418 Bluetooth Buds,100,2499,3175,14
2025-06-27,D-418 Bluetooth Buds,90,2499,3175,14
2025-06-28,D-418 Bluetooth Buds,93,2499,3175,14
2025-06-29,D-418 Bluetooth Buds,112,2499,3175,14
2025-06-30,D-418 Bluetooth Buds,166,2499,3175,14
2025-07-01,D-418 Bluetooth Buds,152,2499,3175,14
2025-07-02,D-418 Bluetooth Buds,109,2499,3175,14
2025-07-03,D-418 Bluetooth Buds,127,2499,3175,14
2025-07-04,D-418 Bluetooth Buds,76,2499,3175,14
2025-07-05,D-418 Bluetooth Buds,81,2499,3175,14
2025-07-06,D-418 Bluetooth Buds,125,2499,3175,14
2025-07-07,D-418 Bluetooth Buds,125,2499,3175,14
2025-07-08,D-418 Bluetooth Buds,135,2499,3175,14
2025-07-09,D-418 Bluetooth Buds,130,2499,3175,14
2025-07-10,D-418 Bluetooth Buds,96,2499,3175,14
2025-07-11,D-418 Bluetooth Buds,80,2499,3175,14
2025-07-12,D-418 Bluetooth Buds,99,2499,3175,14
2025-07-13,D-418 Bluetooth Buds,113,2499,3175,14
2025-07-14,D-418 Bluetooth Buds,162,2499,3175,14
2025-07-15,D-418 Bluetooth Buds,173,2499,3175,14
2025-07-16,D-418 Bluetooth Buds,120,2499,3175,14
2025-07-17,D-418 Bluetooth Buds,105,2499,3175,14
2025-07-18,D-418 Bluetooth Buds,70,2499,3175,14
2025-07-19,D-418 Bluetooth Buds,98,2499,3175,14
2025-07-20,D-418 Bluetooth Buds,126,2499,3175,14
2025-07-21,D-418 Bluetooth Buds,153,2499,3175,14
2025-07-22,D-418 Bluetooth Buds,134,2499,3175,14
2025-07-23,D-418 Bluetooth Buds,139,2499,3175,14
2025-07-24,D-418 Bluetooth Buds,92,2499,3175,14
2025-07-25,D-418 Bluetooth Buds,85,2499,3175,14
2025-07-26,D-418 Bluetooth Buds,85,2499,3175,14
2025-07-27,D-418 Bluetooth Buds,107,2499,3175,14
2025-07-28,D-418 Bluetooth Buds,168,2499,3175,14
2025-07-29,D-418 Bluetooth Buds,172,2499,3175,14
2025-07-30,D-418 Bluetooth Buds,397,2499,3175,14
2025-07-31,D-418 Bluetooth Buds,358,2499,3175,14
2025-08-01,D-418 Bluetooth Buds,235,2499,3175,14
2025-08-02,D-418 Bluetooth Buds,82,2499,3175,14
2025-08-03,D-418 Bluetooth Buds,119,2499,3175,14
2025-08-04,D-418 Bluetooth Buds,136,2499,3175,14
2025-08-05,D-418 Bluetooth Buds,148,2499,3175,14
2025-08-06,D-418 Bluetooth Buds,132,2499,3175,14
2025-08-07,D-418 Bluetooth Buds,117,2499,3175,14
2025-08-08,D-418 Bluetooth Buds,90,2499,3175,14
2025-08-09,D-418 Bluetooth Buds,82,2499,3175,14
2025-08-10,D-418 Bluetooth Buds,138,2499,3175,14
2025-08-11,D-418 Bluetooth Buds,146,2499,3175,14
2025-08-12,D-418 Bluetooth Buds,161,2499,3175,14
2025-08-13,D-418 Bluetooth Buds,146,2499,3175,14
2025-08-14,D-418 Bluetooth Buds,101,2499,3175,14
2025-08-15,D-418 Bluetooth Buds,97,2499,3175,14
2025-08-16,D-418 Bluetooth Buds,85,2499,3175,14
2025-08-17,D-418 Bluetooth Buds,97,2499,3175,14
2025-08-18,D-418 Bluetooth Buds,167,2499,3175,14
2025-08-19,D-418 Bluetooth Buds,144,2499,3175,14
2025-08-20,D-418 Bluetooth Buds,125,2499,3175,14
2025-08-21,D-418 Bluetooth Buds,61,2499,3175,14
2025-08-22,D-418 Bluetooth Buds,83,2499,3175,14
2025-08-23,D-418 Bluetooth Buds,89,2499,3175,14
2025-08-24,D-418 Bluetooth Buds,122,2499,3175,14
2025-08-25,D-418 Bluetooth Buds,158,2499,3175,14
2025-08-26,D-418 Bluetooth Buds,178,2499,3175,14
2025-08-27,D-418 Bluetooth Buds,126,2499,3175,14
2025-08-28,D-418 Bluetooth Buds,104,2499,3175,14
2025-08-29,D-418 Bluetooth Buds,206,2499,3175,14
2025-08-30,D-418 Bluetooth Buds,238,2499,3175,14
2025-08-31,D-418 Bluetooth Buds,384,2499,3175,14
2025-09-01,D-418 Bluetooth Buds,145,2499,3175,14
2025-09-02,D-418 Bluetooth Buds,122,2499,3175,14
2025-09-03,D-418 Bluetooth Buds,129,2499,3175,14
2025-09-04,D-418 Bluetooth Buds,89,2499,3175,14
2025-09-05,D-418 Bluetooth Buds,63,2499,3175,14
2025-09-06,D-418 Bluetooth Buds,81,2499,3175,14
2025-09-07,D-418 Bluetooth Buds,101,2499,3175,14
2025-09-08,D-418 Bluetooth Buds,109,2499,3175,14
2025-09-09,D-418 Bluetooth Buds,122,2499,3175,14
2025-09-10,D-418 Bluetooth Buds,146,2499,3175,14
2025-09-11,D-418 Bluetooth Buds,8,2499,3175,14
2025-09-12,D-418 Bluetooth Buds,8,2499,3175,14
2025-09-13,D-418 Bluetooth Buds,81,2499,3175,14
2025-09-14,D-418 Bluetooth Buds,111,2499,3175,14
2025-09-15,D-418 Bluetooth Buds,112,2499,3175,14
2025-09-16,D-418 Bluetooth Buds,132,2499,3175,14
2025-09-17,D-418 Bluetooth Buds,119,2499,3175,14
2025-09-18,D-418 Bluetooth Buds,94,2499,3175,14
2025-09-19,D-418 Bluetooth Buds,61,2499,3175,14
2025-09-20,D-418 Bluetooth Buds,63,2499,3175,14
2025-09-21,D-418 Bluetooth Buds,112,2499,3175,14
2025-09-22,D-418 Bluetooth Buds,144,2499,3175,14
2025-09-23,D-418 Bluetooth Buds,139,2499,3175,14
2025-09-24,D-418 Bluetooth Buds,106,2499,3175,14
2025-09-25,D-418 Bluetooth Buds,88,2499,3175,14
2025-09-26,D-418 Bluetooth Buds,65,2499,3175,14
2025-09-27,D-418 Bluetooth Buds,78,2499,3175,14
2025-09-28,D-418 Bluetooth Buds,83,2499,3175,14
2025-09-29,D-418 Bluetooth Buds,125,2499,3175,14
2025-09-30,D-418 Bluetooth Buds,127,2499,3175,14
2025-10-01,D-418 Bluetooth Buds,96,2499,3175,14
2025-10-02,D-418 Bluetooth Buds,83,2499,3175,14
2025-10-03,D-418 Bluetooth Buds,63,2499,3175,14
2025-10-04,D-418 Bluetooth Buds,65,2499,3175,14
2025-10-05,D-418 Bluetooth Buds,99,2499,3175,14
2025-10-06,D-418 Bluetooth Buds,99,2499,3175,14
2025-10-07,D-418 Bluetooth Buds,125,2499,3175,14
2025-10-08,D-418 Bluetooth Buds,113,2499,3175,14
2025-10-09,D-418 Bluetooth Buds,81,2499,3175,14
2025-10-10,D-418 Bluetooth Buds,69,2499,3175,14
2025-10-11,D-418 Bluetooth Buds,57,2499,3175,14
2025-10-12,D-418 Bluetooth Buds,75,2499,3175,14
2025-10-13,D-418 Bluetooth Buds,119,2499,3175,14
2025-10-14,D-418 Bluetooth Buds,128,2499,3175,14
2025-10-15,D-418 Bluetooth Buds,130,2499,3175,14
2025-10-16,D-418 Bluetooth Buds,82,2499,3175,14
2025-10-17,D-418 Bluetooth Buds,53,2499,3175,14
2025-10-18,D-418 Bluetooth Buds,71,2499,3175,14
2025-10-19,D-418 Bluetooth Buds,127,2499,3175,14
2025-10-20,D-418 Bluetooth Buds,148,2499,3175,14
2025-10-21,D-418 Bluetooth Buds,248,2499,3175,14
2025-10-22,D-418 Bluetooth Buds,168,2499,3175,14
2025-10-23,D-418 Bluetooth Buds,128,2499,3175,14
2025-10-24,D-418 Bluetooth Buds,98,2499,3175,14
2025-10-25,D-418 Bluetooth Buds,122,2499,3175,14
2025-10-26,D-418 Bluetooth Buds,142,2499,3175,14
2025-10-27,D-418 Bluetooth Buds,200,2499,3175,14
2025-10-28,D-418 Bluetooth Buds,161,2499,3175,14
2025-10-29,D-418 Bluetooth Buds,130,2499,3175,14
2025-10-30,D-418 Bluetooth Buds,135,2499,3175,14
2025-10-31,D-418 Bluetooth Buds,105,2499,3175,14
2025-11-01,D-418 Bluetooth Buds,65,2499,3175,14
2025-11-02,D-418 Bluetooth Buds,86,2499,3175,14
2025-11-03,D-418 Bluetooth Buds,108,2499,3175,14
2025-11-04,D-418 Bluetooth Buds,102,2499,3175,14
2025-11-05,D-418 Bluetooth Buds,113,2499,3175,14
2025-11-06,D-418 Bluetooth Buds,75,2499,3175,14
2025-11-07,D-418 Bluetooth Buds,57,2499,3175,14
2025-11-08,D-418 Bluetooth Buds,62,2499,3175,14
2025-11-09,D-418 Bluetooth Buds,92,2499,3175,14
2025-11-10,D-418 Bluetooth Buds,110,2499,3175,14
2025-11-11,D-418 Bluetooth Buds,118,2499,3175,14
2025-11-12,D-418 Bluetooth Buds,80,2499,3175,14
2025-11-13,D-418 Bluetooth Buds,72,2499,3175,14
2025-11-14,D-418 Bluetooth Buds,67,2499,3175,14
2025-11-15,D-418 Bluetooth Buds,55,2499,3175,14
2025-11-16,D-418 Bluetooth Buds,79,2499,3175,14
2025-11-17,D-418 Bluetooth Buds,112,2499,3175,14
2025-11-18,D-418 Bluetooth Buds,119,2499,3175,14
2025-11-19,D-418 Bluetooth Buds,98,2499,3175,14
2025-11-20,D-418 Bluetooth Buds,54,2499,3175,14
2025-11-21,D-418 Bluetooth Buds,55,2499,3175,14
2025-11-22,D-418 Bluetooth Buds,49,2499,3175,14
2025-11-23,D-418 Bluetooth Buds,71,2499,3175,14
2025-11-24,D-418 Bluetooth Buds,106,2499,3175,14
2025-11-25,D-418 Bluetooth Buds,101,2499,3175,14
2025-11-26,D-418 Bluetooth Buds,98,2499,3175,14
2025-11-27,D-418 Bluetooth Buds,91,2499,3175,14
2025-11-28,D-418 Bluetooth Buds,56,2499,3175,14
2025-11-29,D-418 Bluetooth Buds,61,2499,3175,14
2025-11-30,D-418 Bluetooth Buds,69,2499,3175,14
2025-12-01,D-418 Bluetooth Buds,91,2499,3175,14
2025-12-02,D-418 Bluetooth Buds,90,2499,3175,14
2025-12-03,D-418 Bluetooth Buds,83,2499,3175,14
2025-12-04,D-418 Bluetooth Buds,57,2499,3175,14
2025-12-05,D-418 Bluetooth Buds,47,2499,3175,14
2025-12-06,D-418 Bluetooth Buds,54,2499,3175,14
2025-12-07,D-418 Bluetooth Buds,68,2499,3175,14
2025-12-08,D-418 Bluetooth Buds,81,2499,3175,14
2025-12-09,D-418 Bluetooth Buds,86,2499,3175,14
2025-12-10,D-418 Bluetooth Buds,93,2499,3175,14
2025-12-11,D-418 Bluetooth Buds,65,2499,3175,14
2025-12-12,D-418 Bluetooth Buds,57,2499,3175,14
2025-12-13,D-418 Bluetooth Buds,63,2499,3175,14
2025-12-14,D-418 Bluetooth Buds,74,2499,3175,14
2025-12-15,D-418 Bluetooth Buds,105,2499,3175,14
2025-12-16,D-418 Bluetooth Buds,85,2499,3175,14
2025-12-17,D-418 Bluetooth Buds,113,2499,3175,14
2025-12-18,D-418 Bluetooth Buds,74,2499,3175,14
2025-12-19,D-418 Bluetooth Buds,49,2499,3175,14
2025-12-20,D-418 Bluetooth Buds,48,2499,3175,14
2025-12-21,D-418 Bluetooth Buds,80,2499,3175,14
2025-12-22,D-418 Bluetooth Buds,76,2499,3175,14
2025-12-23,D-418 Bluetooth Buds,94,2499,3175,14
2025-12-24,D-418 Bluetooth Buds,97,2499,3175,14
2025-12-25,D-418 Bluetooth Buds,66,2499,3175,14
2025-12-26,D-418 Bluetooth Buds,48,2499,3175,14
2025-12-27,D-418 Bluetooth Buds,63,2499,3175,14
2025-12-28,D-418 Bluetooth Buds,68,2499,3175,14
2025-12-29,D-418 Bluetooth Buds,103,2499,3175,14
2025-12-30,D-418 Bluetooth Buds,98,2499,3175,14
2025-12-31,D-418 Bluetooth Buds,81,2499,3175,14
2026-01-01,D-418 Bluetooth Buds,70,2499,3175,14
2026-01-02,D-418 Bluetooth Buds,46,2499,3175,14
2026-01-03,D-418 Bluetooth Buds,70,2499,3175,14
2026-01-04,D-418 Bluetooth Buds,74,2499,3175,14
2026-01-05,D-418 Bluetooth Buds,125,2499,3175,14
2026-01-06,D-418 Bluetooth Buds,93,2499,3175,14
2026-01-07,D-418 Bluetooth Buds,99,2499,3175,14
2026-01-08,D-418 Bluetooth Buds,58,2499,3175,14
2026-01-09,D-418 Bluetooth Buds,44,2499,3175,14
2026-01-10,D-418 Bluetooth Buds,60,2499,3175,14
2026-01-11,D-418 Bluetooth Buds,87,2499,3175,14
2026-01-12,D-418 Bluetooth Buds,88,2499,3175,14
2026-01-13,D-418 Bluetooth Buds,125,2499,3175,14
2026-01-14,D-418 Bluetooth Buds,85,2499,3175,14
2026-01-15,D-418 Bluetooth Buds,71,2499,3175,14
2026-01-16,D-418 Bluetooth Buds,57,2499,3175,14
2026-01-17,D-418 Bluetooth Buds,64,2499,3175,14
2026-01-18,D-418 Bluetooth Buds,65,2499,3175,14
2026-01-19,D-418 Bluetooth Buds,127,2499,3175,14
2026-01-20,D-418 Bluetooth Buds,120,2499,3175,14
2026-01-21,D-418 Bluetooth Buds,92,2499,3175,14
2026-01-22,D-418 Bluetooth Buds,63,2499,3175,14
2026-01-23,D-418 Bluetooth Buds,45,2499,3175,14
2026-01-24,D-418 Bluetooth Buds,52,2499,3175,14
2026-01-25,D-418 Bluetooth Buds,91,2499,3175,14
2026-01-26,D-418 Bluetooth Buds,105,2499,3175,14
2026-01-27,D-418 Bluetooth Buds,100,2499,3175,14
2026-01-28,D-418 Bluetooth Buds,94,2499,3175,14
2026-01-29,D-418 Bluetooth Buds,88,2499,3175,14
2026-01-30,D-418 Bluetooth Buds,56,2499,3175,14
2026-01-31,D-418 Bluetooth Buds,60,2499,3175,14
2026-02-01,D-418 Bluetooth Buds,103,2499,3175,14
2026-02-02,D-418 Bluetooth Buds,120,2499,3175,14
2026-02-03,D-418 Bluetooth Buds,121,2499,3175,14
2026-02-04,D-418 Bluetooth Buds,96,2499,3175,14
2026-02-05,D-418 Bluetooth Buds,63,2499,3175,14
2026-02-06,D-418 Bluetooth Buds,52,2499,3175,14
2026-02-07,D-418 Bluetooth Buds,63,2499,3175,14
2026-02-08,D-418 Bluetooth Buds,90,2499,3175,14
2026-02-09,D-418 Bluetooth Buds,123,2499,3175,14
2026-02-10,D-418 Bluetooth Buds,134,2499,3175,14
2026-02-11,D-418 Bluetooth Buds,111,2499,3175,14
2026-02-12,D-418 Bluetooth Buds,82,2499,3175,14
2026-02-13,D-418 Bluetooth Buds,55,2499,3175,14
2026-02-14,D-418 Bluetooth Buds,52,2499,3175,14
2026-02-15,D-418 Bluetooth Buds,90,2499,3175,14
2026-02-16,D-418 Bluetooth Buds,109,2499,3175,14
2026-02-17,D-418 Bluetooth Buds,121,2499,3175,14
2026-02-18,D-418 Bluetooth Buds,109,2499,3175,14
2026-02-19,D-418 Bluetooth Buds,71,2499,3175,14
2026-02-20,D-418 Bluetooth Buds,57,2499,3175,14
2026-02-21,D-418 Bluetooth Buds,72,2499,3175,14
2026-02-22,D-418 Bluetooth Buds,8,2499,3175,14
2026-02-23,D-418 Bluetooth Buds,9,2499,3175,14
2026-02-24,D-418 Bluetooth Buds,145,2499,3175,14
2026-02-25,D-418 Bluetooth Buds,115,2499,3175,14
2026-02-26,D-418 Bluetooth Buds,77,2499,3175,14
2026-02-27,D-418 Bluetooth Buds,69,2499,3175,14
2026-02-28,D-418 Bluetooth Buds,93,2499,3175,14
2026-03-01,D-418 Bluetooth Buds,96,2499,3175,14
2026-03-02,D-418 Bluetooth Buds,153,2499,3175,14
2026-03-03,D-418 Bluetooth Buds,166,2499,3175,14
2026-03-04,D-418 Bluetooth Buds,145,2499,3175,14
2026-03-05,D-418 Bluetooth Buds,82,2499,3175,14
2026-03-06,D-418 Bluetooth Buds,89,2499,3175,14
2026-03-07,D-418 Bluetooth Buds,80,2499,3175,14
2026-03-08,D-418 Bluetooth Buds,106,2499,3175,14
2026-03-09,D-418 Bluetooth Buds,137,2499,3175,14
2026-03-10,D-418 Bluetooth Buds,160,2499,3175,14
2026-03-11,D-418 Bluetooth Buds,129,2499,3175,14
2026-03-12,D-418 Bluetooth Buds,93,2499,3175,14
2026-03-13,D-418 Bluetooth Buds,86,2499,3175,14
2026-03-14,D-418 Bluetooth Buds,76,2499,3175,14
2026-03-15,D-418 Bluetooth Buds,100,2499,3175,14
2026-03-16,D-418 Bluetooth Buds,161,2499,3175,14
2026-03-17,D-418 Bluetooth Buds,169,2499,3175,14
2026-03-18,D-418 Bluetooth Buds,152,2499,3175,14
2026-03-19,D-418 Bluetooth Buds,87,2499,3175,14
2026-03-20,D-418 Bluetooth Buds,88,2499,3175,14
2026-03-21,D-418 Bluetooth Buds,91,2499,3175,14
2026-03-22,D-418 Bluetooth Buds,145,2499,3175,14
2026-03-23,D-418 Bluetooth Buds,130,2499,3175,14
2026-03-24,D-418 Bluetooth Buds,166,2499,3175,14
2026-03-25,D-418 Bluetooth Buds,135,2499,3175,14
2026-03-26,D-418 Bluetooth Buds,84,2499,3175,14
